Tsn;Num;Language code;Language;Name;Preferred;Description;Deprecated;Valid from;Valid to;New code
682614;1;1;Scientific;Neognathophausia ingens;true;;false;;;
564324;1;1;Scientific;Narcine rierai;true;;false;;;
164451;1;1;Scientific;Chatrabus melanurus;true;;false;;;
166164;1;1;Scientific;Monocentris japonica;true;;false;;;
644754;1;1;Scientific;Bathypterois guentheri;true;;false;;;
644752;1;3;English;attenuated spider fish;true;;false;;;
644752;2;1;Scientific;Bathypterois atricolor;true;;false;;;
164770;1;1;Scientific;Gaidropsarus insularum;true;;false;;;
615917;1;1;Scientific;Zu elongatus;true;;false;;;
635835;1;1;Scientific;Polyacanthonotus africanus;true;;false;;;
170292;1;3;English;lowfin pomfret;true;;false;;;
170292;2;1;Scientific;Brama dussumieri;true;;false;;;
170293;1;3;English;bigtooth pomfret;true;;false;;;
170293;2;1;Scientific;Brama orcini;true;;false;;;
646094;1;1;Scientific;Pteraclis velifera;true;;false;;;
647984;1;1;Scientific;Spicara australis;true;;false;;;
642582;1;1;Scientific;Draconetta xenica;true;;false;;;
645526;1;1;Scientific;Parascorpis typus;true;;false;;;
616467;1;1;Scientific;Samaris costae;true;;false;;;
643916;1;1;Scientific;Congiopodus torvus;true;;false;;;
643929;1;1;Scientific;Cottunculus spinosus;true;;false;;;
166778;1;1;Scientific;Sebastes capensis;true;;false;;;
166274;1;1;Scientific;Parazen pacificus;true;;false;;;
160769;1;1;Scientific;Euprotomicroides zantedeschia;true;;false;;;
564485;1;1;Scientific;Neoharriotta pinnata;true;;false;;;
564483;1;1;Scientific;Rhinochimaera africana;true;;false;;;
159766;1;1;Scientific;Eptatretus hexatrema;true;;false;;;
646166;1;1;Scientific;Tydemania navigatoris;true;;false;;;
550807;1;1;Scientific;Lyconus brachycolus;true;;false;;;
645286;1;3;English;hound needlefish;true;;false;;;
645286;2;1;Scientific;Tylosurus crocodilus crocodilus;true;;false;;;
556277;1;3;English;tuberculate cuttlefish;true;;false;;;
556277;2;1;Scientific;Sepia tuberculata;true;;false;;;
555976;1;3;English;African squid;true;;false;;;
555976;2;1;Scientific;Alloteuthis africana;true;;false;;;
556553;1;1;Scientific;Sepia simoniana;true;;false;;;
82684;1;3;English;Tuberculated Argonaut;true;;false;;;
82684;2;1;Scientific;Argonauta nodosus;true;;false;;;
555983;1;3;English;Angola flying squid;true;;false;;;
555983;2;1;Scientific;Todarodes angolensis;true;;false;;;
82540;1;3;English;Atlantic bird squid;true;;false;;;
82540;2;1;Scientific;Ornithoteuthis antillarum;true;;false;;;
556386;1;3;English;Ornate cuttlefish;true;;false;;;
556386;2;1;Scientific;Sepiella ornata;true;;false;;;
82461;1;1;Scientific;Pholidoteuthis;true;;false;;;
613237;1;3;English;European parrotfish;true;;false;;;
613237;2;1;Scientific;Sparisoma cretense;true;;false;;;
82563;1;1;Scientific;Joubiniteuthis;true;;false;;;
169562;1;3;English;reef butterflyfish;true;;false;;;
169562;2;1;Scientific;Chaetodon sedentarius;true;;false;;;
621001;1;3;English;red crab;true;;false;;;
621001;2;1;Scientific;Chaceon maritae;true;;false;;;
644706;1;3;English;paperbones;true;;false;;;
644706;2;1;Scientific;Luciosudis normani;true;;false;;;
182853;1;1;Scientific;Bathylagus gracilis;true;;false;;;
162483;1;1;Scientific;Lestidiops jayakari jayakari;true;;false;;;
613018;1;3;English;bullet tuna;true;;false;;;
613018;2;1;Scientific;Auxis rochei rochei;true;;false;;;
616186;1;3;English;Klein's sole;true;;false;;;
616186;2;1;Scientific;Synapturichthys kleinii;true;;false;;;
646322;1;1;Scientific;Acanthostracion guineensis;true;;false;;;
82573;1;1;Scientific;Grimalditeuthis;true;;false;;;
555812;1;1;Scientific;Pareledone;true;;false;;;
96074;1;3;English;scarlet gamba prawn;true;;false;;;
96074;2;1;Scientific;Aristaeopsis edwardsiana;true;;false;;;
551621;1;1;Scientific;Metapenaeopsis miersi;true;;false;;;
96557;1;1;Scientific;Nematopalaemon hastatus;true;;false;;;
620995;1;1;Scientific;Chaceon chuni;true;;false;;;
98700;1;1;Scientific;Callinectes marginatus;true;;false;;;
95812;1;1;Scientific;Metapenaeus endeavouri;true;;false;;;
552953;1;3;English;Cape rock lobster;true;;false;;;
552953;2;1;Scientific;Jasus lalandii;true;;false;;;
95755;1;1;Scientific;Penaeopsis rectacuta;true;;false;;;
552984;1;3;English;Cape jagged lobster;true;;false;;;
552984;2;1;Scientific;Projasus parkeri;true;;false;;;
553003;1;3;English;three-spot slipper lobster;true;;false;;;
553003;2;1;Scientific;Scyllarides delfosi;true;;false;;;
660239;1;1;Scientific;Sympagurus dimorphus;true;;false;;;
551151;1;3;English;pristigasterids;true;;false;;;
551151;2;1;Scientific;Pristigasteridae;true;;false;;;
550563;1;3;English;eucla cods;true;;false;;;
550563;2;1;Scientific;Euclichthyidae;true;;false;;;
638802;1;3;English;beaked salmons;true;;false;;;
638802;2;1;Scientific;Gonorynchidae;true;;false;;;
611448;1;1;Scientific;Actineria;true;;false;;;
169080;1;1;Scientific;Anisotremus;true;;false;;;
168284;1;1;Scientific;Astrapogon;true;;false;;;
623317;1;1;Scientific;Bathylagoides;true;;false;;;
171684;1;1;Scientific;Bleekeria;true;;false;;;
643458;1;1;Scientific;Brachypterois;true;;false;;;
167643;1;1;Scientific;Centropomus;true;;false;;;
635341;1;1;Scientific;Chiloconger;true;;false;;;
172965;1;1;Scientific;Cleisthenes;true;;false;;;
173339;1;1;Scientific;Colomesus;true;;false;;;
163734;1;1;Scientific;Crossocheilus;true;;false;;;
643459;1;1;Scientific;Ebosia;true;;false;;;
169049;1;1;Scientific;Eugerres;true;;false;;;
161309;1;1;Scientific;Gavialiceps;true;;false;;;
167924;1;1;Scientific;Grammatonotus;true;;false;;;
646105;1;1;Scientific;Halimochirurgus;true;;false;;;
159930;1;3;English;epaulette sharks;true;;false;;;
159930;2;1;Scientific;Hemiscyllium;true;;false;;;
166850;1;1;Scientific;Idiastion;true;;false;;;
167950;1;1;Scientific;Lateolabrax;true;;false;;;
170921;1;1;Scientific;Lonchopisthus;true;;false;;;
169333;1;1;Scientific;Macrodon;true;;false;;;
646107;1;1;Scientific;Mephisto;true;;false;;;
166696;1;1;Scientific;Monopterus;true;;false;;;
635334;1;1;Scientific;Neenchelys;true;;false;;;
635346;1;1;Scientific;Nettenchelys;true;;false;;;
622334;1;1;Scientific;Opostomias;true;;false;;;
167830;1;1;Scientific;Paralabrax;true;;false;;;
166143;1;1;Scientific;Paratrachichthys;true;;false;;;
646483;1;1;Scientific;Pennahia;true;;false;;;
169051;1;1;Scientific;Pentaprion;true;;false;;;
160777;1;1;Scientific;Pristiophorus;true;;false;;;
161484;1;1;Scientific;Pseudomyrophis;true;;false;;;
646508;1;1;Scientific;Pteroscion;true;;false;;;
551207;1;1;Scientific;Setipinna;true;;false;;;
643645;1;1;Scientific;Snyderina;true;;false;;;
635347;1;1;Scientific;Stemonidium;true;;false;;;
173125;1;1;Scientific;Triacanthus;true;;false;;;
160967;1;1;Scientific;Urotrygon;true;;false;;;
164596;1;1;Scientific;Zalieutes;true;;false;;;
160208;1;3;English;Pacific sharpnose shark;true;;false;;;
160208;2;1;Scientific;Rhizoprionodon longurio;true;;false;;;
160206;1;3;English;Caribbean sharpnose shark;true;;false;;;
160206;2;1;Scientific;Rhizoprionodon porosus;true;;false;;;
160008;1;1;Scientific;Apristurus investigatoris;true;;false;;;
160024;1;1;Scientific;Apristurus sinensis;true;;false;;;
160054;1;1;Scientific;Scyliorhinus boa;true;;false;;;
160079;1;1;Scientific;Scyliorhinus torazame;true;;false;;;
160524;1;3;English;scoophead;true;;false;;;
160524;2;1;Scientific;Sphyrna media;true;;false;;;
160235;1;3;English;gray smoothhound;true;;false;;;
160235;2;1;Scientific;Mustelus californicus;true;;false;;;
160252;1;3;English;sharptooth smoothhound;true;;false;;;
160252;2;1;Scientific;Mustelus dorsalis;true;;false;;;
95614;1;3;English;southern pink shrimp;true;;false;;;
95614;2;1;Scientific;Penaeus notialis;true;;false;;;
97144;1;1;Scientific;Crangon affinis;true;;false;;;
95630;1;3;English;caramote prawn;true;;false;;;
95630;2;1;Scientific;Penaeus kerathurus;true;;false;;;
551527;1;1;Scientific;Austropenaeus nitidus;true;;false;;;
164711;1;3;English;Pacific cod;true;;false;;;
164711;2;1;Scientific;Gadus macrocephalus;true;;false;;;
92261;1;1;Scientific;Bathynomus giganteus;true;;false;;;
172984;1;1;Scientific;Achirus;true;;false;;;
172996;1;1;Scientific;Aseraggodes;true;;false;;;
622100;1;1;Scientific;Aulotrachichthys;true;;false;;;
635330;1;1;Scientific;Benthenchelys;true;;false;;;
171870;1;1;Scientific;Bollmannia;true;;false;;;
639021;1;1;Scientific;Cathorops;true;;false;;;
615981;1;1;Scientific;Cephalopsetta;true;;false;;;
646493;1;1;Scientific;Chrysochir;true;;false;;;
649734;1;1;Scientific;Coelorinchus;true;;false;;;
635389;1;1;Scientific;Congriscus;true;;false;;;
169392;1;1;Scientific;Dendrophysa;true;;false;;;
169545;1;1;Scientific;Ephippus;true;;false;;;
647868;1;1;Scientific;Evynnis;true;;false;;;
171831;1;1;Scientific;Gobioides;true;;false;;;
564040;1;1;Scientific;Gurgesiella;true;;false;;;
630184;1;1;Scientific;Hapalogenys;true;;false;;;
161771;1;1;Scientific;Ilisha;true;;false;;;
551127;1;1;Scientific;Lepturacanthus;true;;false;;;
622799;1;1;Scientific;Lucigadus;true;;false;;;
646498;1;1;Scientific;Megalonibea;true;;false;;;
613114;1;1;Scientific;Minilabrus;true;;false;;;
169716;1;1;Scientific;Nandus;true;;false;;;
166945;1;1;Scientific;Neosebastes;true;;false;;;
169338;1;1;Scientific;Ophioscion;true;;false;;;
172822;1;1;Scientific;Parabothus;true;;false;;;
167837;1;1;Scientific;Paranthias;true;;false;;;
646478;1;1;Scientific;Pareques;true;;false;;;
169165;1;1;Scientific;Pentapodus;true;;false;;;
564073;1;1;Scientific;Platyrhina;true;;false;;;
646482;1;1;Scientific;Protonibea;true;;false;;;
646110;1;1;Scientific;Pseudotriacanthus;true;;false;;;
679477;1;1;Scientific;Sciades;true;;false;;;
165127;1;1;Scientific;Snyderidia;true;;false;;;
164801;1;1;Scientific;Steindachneria;true;;false;;;
166693;1;1;Scientific;Synbranchus;true;;false;;;
162200;1;1;Scientific;Triplophos;true;;false;;;
161384;1;1;Scientific;Xenomystax;true;;false;;;
160203;1;1;Scientific;Rhizoprionodon lalandii;true;;false;;;
160599;1;1;Scientific;Paragaleus tengi;true;;false;;;
160019;1;1;Scientific;Apristurus platyrhynchus;true;;false;;;
160049;1;1;Scientific;Galeus polli;true;;false;;;
160073;1;1;Scientific;Scyliorhinus cervigoni;true;;false;;;
160522;1;3;English;scalloped bonnethead;true;;false;;;
160522;2;1;Scientific;Sphyrna corona;true;;false;;;
160523;1;1;Scientific;Sphyrna couardi;true;;false;;;
160236;1;3;English;brown smoothhound;true;;false;;;
160236;2;1;Scientific;Mustelus henlei;true;;false;;;
160233;1;1;Scientific;Mustelus higmani;true;;false;;;
161016;1;1;Scientific;Hydrolagus alberti;true;;false;;;
564408;1;1;Scientific;Gymnura australis;true;;false;;;
564399;1;1;Scientific;Rhinoptera neglecta;true;;false;;;
564132;1;1;Scientific;Dipturus teevani;true;;false;;;
564201;1;3;English;equatorial skate;true;;false;;;
564201;2;1;Scientific;Raja equatorialis;true;;false;;;
564197;1;1;Scientific;Raja herwigi;true;;false;;;
564203;1;3;English;rasptail skate;true;;false;;;
564203;2;1;Scientific;Raja velezi;true;;false;;;
564441;1;1;Scientific;Rhinobatos albomaculatus;true;;false;;;
564451;1;1;Scientific;Rhinobatos formosensis;true;;false;;;
564630;1;1;Scientific;Rhinobatos thouin;true;;false;;;
160255;1;1;Scientific;Mustelus griseus;true;;false;;;
160239;1;3;English;sicklefin smoothhound;true;;false;;;
160239;2;1;Scientific;Mustelus lunulatus;true;;false;;;
160234;1;3;English;Florida smoothhound;true;;false;;;
160234;2;1;Scientific;Mustelus norrisi;true;;false;;;
564488;1;1;Scientific;Chimaera phantasma;true;;false;;;
564343;1;1;Scientific;Dasyatis zugei;true;;false;;;
564417;1;1;Scientific;Mobula rochebrunei;true;;false;;;
564401;1;3;English;golden cownose ray;true;;false;;;
564401;2;1;Scientific;Rhinoptera steindachneri;true;;false;;;
564167;1;1;Scientific;Dipturus johannisdavisi;true;;false;;;
160861;1;1;Scientific;Raja cervigoni;true;;false;;;
564199;1;1;Scientific;Raja pulchra;true;;false;;;
564442;1;1;Scientific;Rhinobatos annandalei;true;;false;;;
564457;1;1;Scientific;Rhinobatos irvinei;true;;false;;;
160644;1;1;Scientific;Centrophorus harrissoni;true;;false;;;
160679;1;1;Scientific;Etmopterus polli;true;;false;;;
160664;1;1;Scientific;Etmopterus virens;true;;false;;;
160786;1;1;Scientific;Squatina armata;true;;false;;;
161134;1;3;English;Japanese eel;true;;false;;;
161134;2;1;Scientific;Anguilla japonica;true;;false;;;
635926;1;3;English;whitespotted conger;true;;false;;;
635926;2;1;Scientific;Conger myriaster;true;;false;;;
161327;1;3;English;manytooth conger;true;;false;;;
161327;2;1;Scientific;Conger triporiceps;true;;false;;;
668662;1;1;Scientific;Gnathophis nystromi nystromi;true;;false;;;
635678;1;3;English;conehead eel;true;;false;;;
635678;2;1;Scientific;Cynoponticus coniceps;true;;false;;;
161299;1;1;Scientific;Cynoponticus savanna;true;;false;;;
635523;1;1;Scientific;Gymnothorax angusticauda;true;;false;;;
635539;1;3;English;spottail moray;true;;false;;;
635539;2;1;Scientific;Gymnothorax equatorialis;true;;false;;;
635849;1;1;Scientific;Gymnothorax griseus;true;;false;;;
635550;1;1;Scientific;Gymnothorax mareei;true;;false;;;
161190;1;3;English;ocellated moray;true;;false;;;
161190;2;1;Scientific;Gymnothorax ocellatus;true;;false;;;
635576;1;1;Scientific;Gymnothorax randalli;true;;false;;;
635759;1;1;Scientific;Venefica multiporosa;true;;false;;;
636066;1;1;Scientific;Echelus uropterus;true;;false;;;
636126;1;1;Scientific;Ophichthus remiger;true;;false;;;
622462;1;1;Scientific;Guentherus altivela;true;;false;;;
644765;1;1;Scientific;Chlorophthalmus acutifrons;true;;false;;;
644771;1;1;Scientific;Chlorophthalmus corniger;true;;false;;;
162442;1;1;Scientific;Bathypterois viridensis;true;;false;;;
644825;1;1;Scientific;Scopelosaurus herwigi;true;;false;;;
644827;1;1;Scientific;Scopelosaurus meadi;true;;false;;;
644810;1;1;Scientific;Saurida filamentosa;true;;false;;;
162411;1;3;English;shortjaw lizardfish;true;;false;;;
162411;2;1;Scientific;Saurida normani;true;;false;;;
644732;1;3;English;spotted lizardfish;true;;false;;;
644732;2;1;Scientific;Synodus evermanni;true;;false;;;
644734;1;3;English;calico lizardfish;true;;false;;;
644734;2;1;Scientific;Synodus lacertinus;true;;false;;;
162378;1;3;English;California lizardfish;true;;false;;;
162378;2;1;Scientific;Synodus lucioceps;true;;false;;;
644834;1;1;Scientific;Synodus marchenae;true;;false;;;
644735;1;3;English;lance lizardfish;true;;false;;;
644735;2;1;Scientific;Synodus scituliceps;true;;false;;;
644736;1;3;English;iguana lizardfish;true;;false;;;
644736;2;1;Scientific;Synodus sechurae;true;;false;;;
162403;1;1;Scientific;Synodus similis;true;;false;;;
645234;1;1;Scientific;Cheilopogon agoo;true;;false;;;
616682;1;3;English;Atlantic flyingfish;true;;false;;;
616682;2;1;Scientific;Cheilopogon melanurus;true;;false;;;
645240;1;1;Scientific;Cheilopogon milleri;true;;false;;;
165497;1;1;Scientific;Hyporhamphus quoyi;true;;false;;;
645275;1;1;Scientific;Scomberesox simulans;true;;false;;;
622146;1;1;Scientific;Gephyroberyx japonicus;true;;false;;;
551452;1;3;English;Bali sardinella;true;;false;;;
551452;2;1;Scientific;Sardinella lemuru;true;;false;;;
551457;1;1;Scientific;Sardinella rouxi;true;;false;;;
690408;1;1;Scientific;Coryphaenoides macrolophus;true;;false;;;
550763;1;1;Scientific;Nezumia africana;true;;false;;;
550641;1;1;Scientific;Nezumia milleri;true;;false;;;
690658;1;1;Scientific;Physiculus cyanostrophus;true;;false;;;
690663;1;1;Scientific;Physiculus microbarbata;true;;false;;;
615920;1;1;Scientific;Regalecus russelii;true;;false;;;
622828;1;1;Scientific;Antennarius pardalis;true;;false;;;
164617;1;1;Scientific;Diceratias bispinosus;true;;false;;;
160709;1;1;Scientific;Centroscyllium ornatum;true;;false;;;
160663;1;1;Scientific;Etmopterus schultzi;true;;false;;;
160716;1;3;English;prickly shark;true;;false;;;
160716;2;1;Scientific;Echinorhinus cookei;true;;false;;;
621050;1;1;Scientific;Squalus brevirostris;true;;false;;;
160785;1;3;English;Pacific angel shark;true;;false;;;
160785;2;1;Scientific;Squatina californica;true;;false;;;
564307;1;1;Scientific;Torpedo bauchotae;true;;false;;;
564310;1;1;Scientific;Torpedo mackayana;true;;false;;;
635696;1;1;Scientific;Paraconger notialis;true;;false;;;
161180;1;3;English;viper moray;true;;false;;;
161180;2;1;Scientific;Enchelycore nigricans;true;;false;;;
635861;1;1;Scientific;Gymnothorax afer;true;;false;;;
635537;1;1;Scientific;Gymnothorax dorsalis;true;;false;;;
635545;1;1;Scientific;Gymnothorax isingteena;true;;false;;;
161212;1;1;Scientific;Gymnothorax moluccensis;true;;false;;;
636006;1;1;Scientific;Gymnothorax pseudoherrei;true;;false;;;
635610;1;1;Scientific;Muraena melanotis;true;;false;;;
636065;1;1;Scientific;Echelus pachyrhynchus;true;;false;;;
635651;1;3;English;shrimp eel;true;;false;;;
635651;2;1;Scientific;Ophichthus gomesii;true;;false;;;
636125;1;1;Scientific;Ophichthus parilis;true;;false;;;
635834;1;1;Scientific;Ophichthus spinicauda;true;;false;;;
644742;1;1;Scientific;Aulopus cadenati;true;;false;;;
644767;1;1;Scientific;Chlorophthalmus atlanticus;true;;false;;;
644773;1;1;Scientific;Chlorophthalmus mento;true;;false;;;
644822;1;1;Scientific;Scopelosaurus ahlstromi;true;;false;;;
644694;1;3;English;halterfish;true;;false;;;
644694;2;1;Scientific;Omosudis lowii;true;;false;;;
644809;1;1;Scientific;Saurida elongata;true;;false;;;
644816;1;1;Scientific;Saurida micropectoralis;true;;false;;;
162400;1;1;Scientific;Synodus randalli;true;;false;;;
162404;1;1;Scientific;Synodus tectus;true;;false;;;
645239;1;1;Scientific;Cheilopogon katoptron;true;;false;;;
645260;1;1;Scientific;Parexocoetus hillianus;true;;false;;;
645147;1;1;Scientific;Hyporhamphus sajori;true;;false;;;
622109;1;3;English;deepwater squirrelfish;true;;false;;;
622109;2;1;Scientific;Sargocentron bullisi;true;;false;;;
622206;1;1;Scientific;Sargocentron hastatum;true;;false;;;
161768;1;3;English;fringescale sardinella;true;;false;;;
