m.missiontype	m.startyear	m.platform	m.missionnumber	f.serialnumber	c.catchsampleid	specimenid	individualproducttype	individualweight	individualvolume	lengthresolution	length	fat	fatpercent	sex	maturationstage	specialstage	eggstage	moultingstage	spawningfrequency	stomachfillfield	stomachfilllab	digestion	liver	liverparasite	gillworms	swollengills	fungusheart	fungusspores	fungusouter	blackspot	vertebraecount	agingstructureread	agingstructureweight	age	spawningage	spawningzones	readability	otolithtype	otolithedge	otolithcentre	calibration	growthzone1	growthzone2	growthzone3	growthzone4	growthzone5	growthzone6	growthzone7	growthzone8	growthzone9	growthzonestotal	coastalannuli	oceanicannuli	agereader	preferredagereading	tagid	tagtype	gonadweight	liverweight	stomachweight	diameter	mantlelength	carapacelength	headlength	snouttoendoftail	snouttoendsqueezed	snouttoanalfin	snouttodorsalfin	forklength	snouttoboneknob	lengthwithouthead	carapacewidth	rightclawwidth	rightclawlength	meroswidth	meroslength	japanesecut	abdomenwidth	tissuesamplenumber	individualcomment	cond
4	2019	LMEL	13	2569	17	1	1			2	0.075																																																																						
4	2019	LMEL	13	2569	20	1				7	0.009																																																																						
4	2019	LMEL	13	2569	20	2				7	0.009																																																																						
4	2019	LMEL	13	2569	20	3				7	0.01																																																																						
4	2019	LMEL	13	2569	20	4				7	0.01																																																																						
4	2019	LMEL	13	2569	20	5				7	0.011																																																																						
4	2019	LMEL	13	2569	20	6				7	0.011																																																																						
4	2019	LMEL	13	2569	20	7				7	0.012																																																																						
4	2019	LMEL	13	2570	1	1	1			1	0.042																																																																						
4	2019	LMEL	13	2570	1	2	1			1	0.044																																																																						
4	2019	LMEL	13	2570	1	3	1			1	0.043																																																																						
4	2019	LMEL	13	2570	1	4	1			1	0.043																																																																						
4	2019	LMEL	13	2570	1	5	1			1	0.041																																																																						
4	2019	LMEL	13	2570	1	6	1			1	0.033																																																																						
4	2019	LMEL	13	2570	1	7	1			1	0.036																																																																						
4	2019	LMEL	13	2570	1	8	1			1	0.033																																																																						
4	2019	LMEL	13	2570	1	9	1			1	0.04																																																																						
4	2019	LMEL	13	2570	1	10	1			1	0.032																																																																						
4	2019	LMEL	13	2570	1	11	1			1	0.041																																																																						
4	2019	LMEL	13	2570	1	12	1			1	0.033																																																																						
4	2019	LMEL	13	2570	1	13	1			1	0.038																																																																						
4	2019	LMEL	13	2570	1	14	1			1	0.04																																																																						
4	2019	LMEL	13	2570	1	15	1			1	0.039																																																																						
4	2019	LMEL	13	2570	1	16	1			1	0.037																																																																						
4	2019	LMEL	13	2570	1	17	1			1	0.039																																																																						
4	2019	LMEL	13	2570	1	18	1			1	0.04																																																																						
4	2019	LMEL	13	2570	1	19	1			1	0.041																																																																						
4	2019	LMEL	13	2570	1	20	1			1	0.038																																																																						
4	2019	LMEL	13	2570	1	21	1			1	0.038																																																																						
4	2019	LMEL	13	2570	1	22	1			1	0.036																																																																						
4	2019	LMEL	13	2570	1	23	1			1	0.049																																																																						
4	2019	LMEL	13	2570	1	24	1			1	0.034																																																																						
4	2019	LMEL	13	2570	1	25	1			1	0.04																																																																						
4	2019	LMEL	13	2570	1	26	1			1	0.043																																																																						
4	2019	LMEL	13	2570	1	27	1			1	0.038																																																																						
4	2019	LMEL	13	2570	1	28	1			1	0.042																																																																						
4	2019	LMEL	13	2570	1	29	1			1	0.038																																																																						
4	2019	LMEL	13	2570	1	30	1			1	0.041																																																																						
4	2019	LMEL	13	2570	3	1	1			1	0.04																																																																						
4	2019	LMEL	13	2570	3	2	1			1	0.044																																																																						
4	2019	LMEL	13	2570	3	3	1			1	0.04																																																																						
4	2019	LMEL	13	2570	3	4	1			1	0.033																																																																						
4	2019	LMEL	13	2570	3	5	1			1	0.038																																																																						
4	2019	LMEL	13	2570	3	6	1			1	0.043																																																																						
4	2019	LMEL	13	2570	3	7	1			1	0.031																																																																						
4	2019	LMEL	13	2570	3	8	1			1	0.043																																																																						
4	2019	LMEL	13	2570	3	9	1			1	0.036																																																																						
4	2019	LMEL	13	2570	3	10	1			1	0.037																																																																						
4	2019	LMEL	13	2570	4	1	1			1	0.08																																																																						
4	2019	LMEL	13	2570	4	2	1			1	0.096																																																																						
4	2019	LMEL	13	2570	4	3	1			1	0.084																																																																						
4	2019	LMEL	13	2570	4	4	1			1	0.088																																																																						
4	2019	LMEL	13	2570	5	1	1			1	0.03																																																																						
4	2019	LMEL	13	2570	5	2	1			1	0.029																																																																						
4	2019	LMEL	13	2570	5	3	1			1	0.039																																																																						
4	2019	LMEL	13	2570	5	4	1			1	0.031																																																																						
4	2019	LMEL	13	2570	5	5	1			1	0.03																																																																						
4	2019	LMEL	13	2570	5	6	1			1	0.032																																																																						
4	2019	LMEL	13	2570	5	7	1			1	0.04																																																																						
4	2019	LMEL	13	2570	5	8	1			1	0.033																																																																						
4	2019	LMEL	13	2570	5	9	1			1	0.034																																																																						
4	2019	LMEL	13	2570	5	10	1			1	0.03																																																																						
4	2019	LMEL	13	2570	6	1	1	0.003		1	0.069																																																																						0.8936487267925942
4	2019	LMEL	13	2570	9	1	1			1	0.071																																																																						
4	2019	LMEL	13	2570	9	2	1			1	0.072																																																																						
4	2019	LMEL	13	2570	9	3	1			1	0.069																																																																						
4	2019	LMEL	13	2570	9	4	1			1	0.062																																																																						
4	2019	LMEL	13	2570	9	5	1			1	0.072																																																																						
4	2019	LMEL	13	2570	9	6	1			1	0.07																																																																						
4	2019	LMEL	13	2570	9	7	1			1	0.073																																																																						
4	2019	LMEL	13	2570	9	8	1			1	0.07																																																																						
4	2019	LMEL	13	2570	9	9	1			1	0.074																																																																						
4	2019	LMEL	13	2570	9	10	1			1	0.081																																																																						
4	2019	LMEL	13	2570	9	11	1			1	0.087																																																																						
4	2019	LMEL	13	2570	9	12	1			1	0.087																																																																						
4	2019	LMEL	13	2570	9	13	1			1	0.075																																																																						
4	2019	LMEL	13	2570	9	14	1			1	0.069																																																																						
4	2019	LMEL	13	2570	9	15	1			1	0.064																																																																						
4	2019	LMEL	13	2570	9	16	1			1	0.056																																																																						
4	2019	LMEL	13	2570	9	17	1			1	0.081																																																																						
4	2019	LMEL	13	2570	9	18	1			1	0.07																																																																						
4	2019	LMEL	13	2570	9	19	1			1	0.069																																																																						
4	2019	LMEL	13	2570	9	20	1			1	0.063																																																																						
4	2019	LMEL	13	2570	9	21	1			1	0.069																																																																						
4	2019	LMEL	13	2570	9	22	1			1	0.076																																																																						
4	2019	LMEL	13	2570	9	23	1			1	0.064																																																																						
4	2019	LMEL	13	2570	9	24	1			1	0.068																																																																						
